cs1_site,cs1_siteName,cs1_product,cs1_productName,cs1_year,cs1_yearName,cs1_number_of_classes,cs1_courseaId,statecode,Value,statuscode,Value,cs1_status,value,cs1_name,cs1_code,CreatedOn,cs1_startdate,cs1_enddate
446B4378-9650-E911-9027-00505697537D,אשקלון,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,1,D8DD2159-DD55-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2023 אשקלון,504235600,2022-10-27 09:54:30.000,2022-12-31 22:00:00.000,2023-12-30 22:00:00.000
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CC4ACD65-DA93-EC11-A8C8-00505697537D,חורף פס' 2023,3,BBC83C00-FB58-ED11-9123-00505697537D,0,פעיל,1,פעיל,,,פסיכומטרי - חורף פס' 2023 הרצליה,505230200,2022-10-31 09:04:19.000,2023-09-01 00:00:00.000,2023-12-31 00:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,2,5C380E2C-895E-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 4 - חורף בג' 2024 ת""א - מגדלי אלון",117245100,2022-11-07 10:44:40.000,2024-07-31 21:00:00.000,2025-01-31 22:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,3,4D342CBE-4866-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 5 - חורף בג' 2024 ת""א - מגדלי אלון",127245100,2022-11-17 07:23:38.000,2022-12-31 22:00:00.000,2024-12-31 22:00:00.000
2EFCF004-A870-E011-A41E-005056BD3748,ראשון לציון,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,1,5C0E2F61-4A66-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - חורף בג' 2024 ראשון לציון,997240300,2022-11-17 07:35:21.000,2023-06-30 21:00:00.000,2025-01-31 22:00:00.000
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,1,4148EE90-4A66-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - חורף בג' 2024 הרצליה,997240200,2022-11-17 07:36:40.000,2023-06-30 21:00:00.000,2025-01-31 22:00:00.000
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,1,EB388FBA-4A66-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - חורף בג' 2024 כפר סבא,997240700,2022-11-17 07:37:47.000,2023-06-30 21:00:00.000,2025-01-31 22:00:00.000
AC84A91C-1817-E411-A08B-005056BD5C9D,רחובות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CC4ACD65-DA93-EC11-A8C8-00505697537D,חורף פס' 2023,4,2283A571-6A69-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2023 רחובות,505233100,2022-11-21 07:02:31.000,2022-12-30 22:00:00.000,2022-04-29 21:00:00.000
AC84A91C-1817-E411-A08B-005056BD5C9D,רחובות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,,25E47D7F-6A69-ED11-9123-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,פסיכומטרי - חורף בג' 2023 רחובות,507233100,2022-11-21 07:02:54.000,2022-12-30 22:00:00.000,2023-04-29 21:00:00.000
2A728C40-B473-E811-B9FF-00505697537D,"ת""א - נאות אפקה",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,14279348-8F43-EB11-974B-00505697537D,אביב פס' 2024,,07E9E56E-616A-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - אביב פס' 2024 ת""א - נאות אפקה",502245200,2022-11-22 12:30:29.000,2023-12-31 22:00:00.000,2024-03-30 21:00:00.000
27D74FAF-B386-E011-942D-005056BD3748,אשדוד,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7F4E1AD1-5992-EC11-A8C8-00505697537D,אביב פס' 2025,,25302F67-166B-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2025 אשדוד,502251300,2022-11-23 10:05:56.000,2024-12-31 22:00:00.000,2025-03-31 21:00:00.000
541286E3-B386-E011-942D-005056BD3748,חדרה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BE045B55-2A87-EC11-A8C8-00505697537D,חורף פס' 2024,,F6392010-176B-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2024 חדרה,505241400,2022-11-23 10:10:38.000,2023-12-31 22:00:00.000,2024-04-30 21:00:00.000
2A728C40-B473-E811-B9FF-00505697537D,"ת""א - נאות אפקה",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,3E4F2A6F-C4B3-EA11-81AC-00505697537D,אביב פס' 2023,,C1D736E3-296B-ED11-9123-00505697537D,1,לא פעיל,2,לא פעיל,,,"פסיכומטרי - אביב פס' 2023 ת""א - נאות אפקה",502235200,2022-11-23 12:25:23.000,2023-12-31 00:00:00.000,2024-03-30 00:00:00.000
E537F0FE-B386-E011-942D-005056BD3748,קריות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7F4E1AD1-5992-EC11-A8C8-00505697537D,אביב פס' 2025,,132C46FA-296B-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2025 קריון / קריות,502250400,2022-11-23 12:25:56.000,2024-12-31 22:00:00.000,2025-03-31 21:00:00.000
2168DCEA-8AD5-E611-A6A0-0050569937A8,נתניה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BEBD1FBA-6C56-EC11-A8C8-00505697537D,קיץ פס' 2024,,A71E1161-F36B-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2024 נתניה,503244700,2022-11-24 12:27:38.000,2024-02-29 22:00:00.000,2024-08-30 21:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,3,9BB8304E-EF6E-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 4 - קיץ בג' 2023 ת""א - מגדלי אלון",116235100,2022-11-28 07:36:04.000,2022-07-29 21:00:00.000,2023-02-26 22:00:00.000
CBF39B86-F270-E011-A41E-005056BD3748,באר שבע,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,2,A7755A4B-B06F-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2023 באר שבע,504231000,2022-11-29 06:37:29.000,2022-12-31 22:00:00.000,2023-12-30 22:00:00.000
769D5DED-FC18-E111-B8F6-005056BD3748,עפולה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BEBD1FBA-6C56-EC11-A8C8-00505697537D,קיץ פס' 2024,,4DBD76E6-A870-ED11-9123-00505697537D,0,פעיל,1,פעיל,,,פסיכומטרי - קיץ פס' 2024 עפולה,503241600,2022-11-30 12:17:08.000,2024-09-29 00:00:00.000,2024-08-30 00:00:00.000
EF0B8076-F270-E011-A41E-005056BD3748,פתח תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,1,54CF5575-C376-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2023 פתח תקווה,504230600,2022-12-08 06:42:19.000,2022-12-30 22:00:00.000,2023-12-29 22:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,AE342B80-6C6D-EC11-A8C8-00505697537D,קיץ בג' 2024,2,7130C798-9877-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 5 - קיץ בג' 2024 ת""א - מגדלי אלון",126245100,2022-12-09 08:08:01.000,2023-09-29 21:00:00.000,2024-09-29 21:00:00.000
769D5DED-FC18-E111-B8F6-005056BD3748,עפולה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,14279348-8F43-EB11-974B-00505697537D,אביב פס' 2024,,F7D89227-E979-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2024 עפולה,502241600,2022-12-12 06:49:51.000,2023-12-31 22:00:00.000,2024-03-30 21:00:00.000
CD74585B-47CB-E611-A6A0-0050569937A8,כרמיאל,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CC4ACD65-DA93-EC11-A8C8-00505697537D,חורף פס' 2023,1,DCCCEF61-FB79-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2023 כרמיאל,505234600,2022-12-12 09:00:20.000,2023-08-31 21:00:00.000,2023-11-30 22:00:00.000
CBF39B86-F270-E011-A41E-005056BD3748,באר שבע,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,19FA5D1A-7C69-EC11-A8C8-00505697537D,אביב פס' 2027,,453A26B4-EC7A-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2027 באר שבע,502271000,2022-12-13 13:47:40.000,2027-01-30 22:00:00.000,2027-07-30 21:00:00.000
2A728C40-B473-E811-B9FF-00505697537D,"ת""א - נאות אפקה",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,19FA5D1A-7C69-EC11-A8C8-00505697537D,אביב פס' 2027,,1AC739D1-6A80-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - אביב פס' 2027 ת""א - נאות אפקה",502275200,2022-12-20 13:33:00.000,2026-12-31 22:00:00.000,2027-03-31 21:00:00.000
541286E3-B386-E011-942D-005056BD3748,חדרה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,3E4F2A6F-C4B3-EA11-81AC-00505697537D,אביב פס' 2023,,71722CC3-3481-ED11-9123-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2023 חדרה,502231400,2022-12-21 13:38:34.000,2023-12-31 00:00:00.000,2024-03-30 00:00:00.000
541286E3-B386-E011-942D-005056BD3748,חדרה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7F4E1AD1-5992-EC11-A8C8-00505697537D,אביב פס' 2025,,516B4DD3-E581-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2025 חדרה,502251400,2022-12-22 10:46:02.000,2025-01-01 00:00:00.000,2025-04-01 00:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",00EC817D-6187-E011-942D-005056BD3748,"תנ""ך 3",245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,1,CC1B9EBC-1C8C-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"תנ""ך 3 - קיץ בג' 2023 ת""א - מגדלי אלון",416235100,2023-01-04 10:44:21.000,2022-09-30 21:00:00.000,2023-09-30 21:00:00.000
2168DCEA-8AD5-E611-A6A0-0050569937A8,נתניה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F683335D-AFD1-EC11-AB9D-00505697537D,אביב פס' 2026,,31164616-368C-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2026 נתניה,502264700,2023-01-04 13:45:50.000,2025-12-30 22:00:00.000,2026-03-30 21:00:00.000
EF0B8076-F270-E011-A41E-005056BD3748,פתח תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,14279348-8F43-EB11-974B-00505697537D,אביב פס' 2024,,91FC7F73-DB8C-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2024 פתח תקווה,502240600,2023-01-05 09:29:29.000,2023-12-31 22:00:00.000,2024-04-29 21:00:00.000
CD74585B-47CB-E611-A6A0-0050569937A8,כרמיאל,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,2,BE81ABF7-F58F-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2023 כרמיאל,504234600,2023-01-09 08:16:51.000,2023-05-31 21:00:00.000,2023-09-30 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,2,783448A3-F78F-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2023 @home,504230000,2023-01-09 08:28:50.000,2023-05-31 21:00:00.000,2023-09-30 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,EFCA7998-8096-ED11-9123-00505697537D,קיץ בג' 2026,,91114EA0-8096-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 5 - קיץ בג' 2026 ת""א - קרמניצקי",126265700,2023-01-17 16:04:31.000,2025-12-30 22:00:00.000,2026-07-30 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",88AF9DA6-5F87-E011-942D-005056BD3748,היסטוריה 3 השלמה,AE342B80-6C6D-EC11-A8C8-00505697537D,קיץ בג' 2024,,5D6CA7A8-579D-ED11-9123-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,"היסטוריה 3 השלמה - קיץ בג' 2024 ת""א - קרמניצקי",626245700,2023-01-26 08:58:54.000,2023-09-30 21:00:00.000,2024-09-30 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",00EC817D-6187-E011-942D-005056BD3748,"תנ""ך 3",AE342B80-6C6D-EC11-A8C8-00505697537D,קיץ בג' 2024,,4FAE602F-589D-ED11-9123-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,"תנ""ך 3 - קיץ בג' 2024 ת""א - קרמניצקי",416245700,2023-01-26 09:02:46.000,2023-09-30 21:00:00.000,2024-09-30 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",BE5D9626-5F87-E011-942D-005056BD3748,ספרות 3,AE342B80-6C6D-EC11-A8C8-00505697537D,קיץ בג' 2024,,E62133C8-5A9D-ED11-9123-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,"ספרות 3 - קיץ בג' 2024 ת""א - קרמניצקי",316245700,2023-01-26 09:21:15.000,2023-09-30 21:00:00.000,2024-09-30 21:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7F4E1AD1-5992-EC11-A8C8-00505697537D,אביב פס' 2025,,55207C03-4CA1-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - אביב פס' 2025 ת""א - מגדלי אלון",502255100,2023-01-31 09:45:44.000,2024-12-31 22:00:00.000,2025-03-31 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,1,FBFFADDD-69A1-ED11-9123-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,מכינה פסיכומטרי - סתיו פס' 2023 @home,514230000,2023-01-31 13:19:21.000,2023-05-08 00:00:00.000,2023-05-31 00:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BEBD1FBA-6C56-EC11-A8C8-00505697537D,קיץ פס' 2024,,941FB5FF-C1A2-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - קיץ פס' 2024 ת""א - מגדלי אלון",503245100,2023-02-02 06:22:43.000,2024-02-29 00:00:00.000,2024-08-30 00:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BE045B55-2A87-EC11-A8C8-00505697537D,חורף פס' 2024,,133263EC-C2A2-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - חורף פס' 2024 ת""א - מגדלי אלון",505245100,2023-02-02 06:29:20.000,2023-12-31 00:00:00.000,2024-04-30 00:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,F3458DD3-5F3D-EC11-9B1F-00505697537D,סתיו פס' 2023,1,513F3C4B-D4A2-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה פסיכומטרי - סתיו פס' 2023 @home,514230000,2023-02-02 08:33:40.000,2023-05-31 21:00:00.000,2023-09-30 21:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",B2C2B746-6187-E011-942D-005056BD3748,פיסיקה 5,AE342B80-6C6D-EC11-A8C8-00505697537D,קיץ בג' 2024,2,5F64B4D5-8BA3-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פיסיקה 5 - קיץ בג' 2024 ת""א - מגדלי אלון",936245100,2023-02-03 06:27:39.000,2024-01-31 22:00:00.000,2024-08-27 21:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",A042C4C0-ABAE-E811-8A51-00505697537D,מכינה פיסיקה,AE342B80-6C6D-EC11-A8C8-00505697537D,קיץ בג' 2024,,50925A72-8CA3-ED11-9123-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,"מכינה פיסיקה - קיץ בג' 2024 ת""א - מגדלי אלון",896245100,2023-02-03 06:31:55.000,2024-04-29 21:00:00.000,2024-08-30 21:00:00.000
27D74FAF-B386-E011-942D-005056BD3748,אשדוד,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BE045B55-2A87-EC11-A8C8-00505697537D,חורף פס' 2024,,F3A0E557-38A5-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2024 אשדוד,505241300,2023-02-05 09:35:01.000,2023-12-31 00:00:00.000,2024-04-30 00:00:00.000
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BAB899EF-EC4D-EC11-A8C8-00505697537D,קיץ פס' 2025,,BDC2F6D6-4EA5-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2025 הרצליה,503250200,2023-02-05 12:15:59.000,2025-02-28 00:00:00.000,2025-08-30 00:00:00.000
EE0B8076-F270-E011-A41E-005056BD3748,ירושלים,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,E1AF5D9D-AF77-EC11-A8C8-00505697537D,סתיו פס' 2024,,9F0DA51F-ADA7-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2024 ירושלים,504240900,2023-02-08 12:35:53.000,2023-12-30 22:00:00.000,2024-12-28 22:00:00.000
CBF39B86-F270-E011-A41E-005056BD3748,באר שבע,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,E1AF5D9D-AF77-EC11-A8C8-00505697537D,סתיו פס' 2024,,E12169A1-C1A7-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2024 באר שבע,504241000,2023-02-08 15:02:40.000,2023-12-30 22:00:00.000,2024-12-28 22:00:00.000
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BE045B55-2A87-EC11-A8C8-00505697537D,חורף פס' 2024,,2475DAD2-7BA8-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2024 הרצליה,505240200,2023-02-09 13:15:30.000,2023-12-31 00:00:00.000,2024-04-30 00:00:00.000
26B9F470-1E43-E411-A909-005056BD5C9D,מודיעין,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,14279348-8F43-EB11-974B-00505697537D,אביב פס' 2024,,081BB8CA-D2AA-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2024 מודיעין,502243500,2023-02-12 12:43:05.000,2023-12-31 00:00:00.000,2024-03-30 00:00:00.000
27D74FAF-B386-E011-942D-005056BD3748,אשדוד,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,6A0ED392-93AE-EC11-A8C8-00505697537D,סתיו פס' 2026,,CA7F4623-D4AA-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2026 אשדוד,504261300,2023-02-12 12:52:42.000,2025-12-30 22:00:00.000,2026-12-28 22:00:00.000
26B9F470-1E43-E411-A909-005056BD5C9D,מודיעין,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,BE045B55-2A87-EC11-A8C8-00505697537D,חורף פס' 2024,,CA40D187-D4AA-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2024 מודיעין,505243500,2023-02-12 12:55:32.000,2023-12-30 22:00:00.000,2024-04-29 21:00:00.000
CD74585B-47CB-E611-A6A0-0050569937A8,כרמיאל,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,14279348-8F43-EB11-974B-00505697537D,אביב פס' 2024,,7EC3F70E-D5AA-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2024 כרמיאל,502244600,2023-02-12 12:59:27.000,2023-12-31 00:00:00.000,2023-04-01 00:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,9C7E1F52-94D1-EA11-81AC-00505697537D,מיי גבע 5 יח' מתמטיקה,4EC7BCD1-0995-EA11-AC48-00505697537D,חורף בג' 2022,,5C39B20E-EEAA-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מיי גבע 5 יח' מתמטיקה - חורף בג' 2022 @home,647220000,2023-02-12 15:58:15.000,2021-12-28 22:00:00.000,2022-07-28 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,9C7E1F52-94D1-EA11-81AC-00505697537D,מיי גבע 5 יח' מתמטיקה,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,,08D1BA7E-EEAA-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מיי גבע 5 יח' מתמטיקה - חורף בג' 2023 @home,647230000,2023-02-12 16:01:23.000,2022-12-28 22:00:00.000,2023-07-28 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",22FCDB74-D023-E111-AE1B-005056BD5C9D,מכינה מתמטיקה 4,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,,C19EC222-EFAA-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה מתמטיקה 4 - חורף בג' 2023 ת""א - קרמניצקי",977235700,2023-02-12 16:05:58.000,2022-07-31 21:00:00.000,2023-02-27 22:00:00.000
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,B9F4E7D3-AE7E-EC11-A8C8-00505697537D,חורף בג' 2024,,7E0A0896-EFAA-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 4 - חורף בג' 2024 הרצליה,117240200,2023-02-12 16:09:11.000,2023-07-31 21:00:00.000,2024-01-31 22:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",9C7E1F52-94D1-EA11-81AC-00505697537D,מיי גבע 5 יח' מתמטיקה,78B03786-73E3-E811-8A51-00505697537D,קיץ בג' 2021,,DD18404E-F0AA-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מיי גבע 5 יח' מתמטיקה - קיץ בג' 2021 ת""א - מגדלי אלון",646215100,2023-02-12 16:14:21.000,2020-12-28 22:00:00.000,2021-07-28 21:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,AE342B80-6C6D-EC11-A8C8-00505697537D,קיץ בג' 2024,2,CB76E0F0-F0AA-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה מתמטיקה 5 - קיץ בג' 2024 ת""א - מגדלי אלון",996245100,2023-02-12 16:18:53.000,2023-12-31 22:00:00.000,2024-07-30 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",22FCDB74-D023-E111-AE1B-005056BD5C9D,מכינה מתמטיקה 4,AE342B80-6C6D-EC11-A8C8-00505697537D,קיץ בג' 2024,,619D3028-F1AA-ED11-9123-00505697537D,1,לא פעיל,2,לא פעיל,861650000,ייצוגי,"מכינה מתמטיקה 4 - קיץ בג' 2024 ת""א - קרמניצקי",976245700,2023-02-12 16:20:32.000,2023-12-31 22:00:00.000,2024-07-30 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,AE342B80-6C6D-EC11-A8C8-00505697537D,קיץ בג' 2024,1,FDFAC856-F1AA-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 5 - קיץ בג' 2024 ת""א - קרמניצקי",126245700,2023-02-12 16:21:44.000,2023-09-29 21:00:00.000,2024-09-29 21:00:00.000
